model_a,model_b,layer,domain,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma3_1b_it,qwen3_0_6b,layer_0,factual_recall,0.9205964207649231,0.7858140829972061,0.6191173532350004,0.015145425758198834
gemma3_1b_it,qwen3_0_6b,layer_0,logical_reasoning,0.9127039909362793,0.7992708854209546,0.5529907592407592,0.015787911263227688
gemma3_1b_it,qwen3_0_6b,layer_0,narrative_structure,0.9270569682121277,0.8025815718078502,0.623079826520229,0.014894989184347101
gemma3_1b_it,qwen3_0_6b,layer_0,symbolic_code,0.9154290556907654,0.8153450767685764,0.5851597422185658,0.015557931715971932
gemma3_1b_it,qwen3_0_6b,layer_12,algebraic_geometry,0.07061465829610825,0.589483013592585,0.3999097879244938,0.06416147511386208
gemma3_1b_it,qwen3_0_6b,layer_12,analogy_composition,0.05131709948182106,0.5094405433782212,0.38240788623141564,0.06702627227147487
gemma3_1b_it,qwen3_0_6b,layer_12,factual_recall,0.055908724665641785,0.580559994198048,0.39792423864405285,0.0663917725405676
gemma3_1b_it,qwen3_0_6b,layer_12,logical_reasoning,0.05687260255217552,0.5846530163936262,0.3970068901686548,0.06290757265318417
gemma3_1b_it,qwen3_0_6b,layer_12,narrative_structure,0.042314253747463226,0.5378201497473251,0.41274052744640977,0.06184043973699744
gemma3_1b_it,qwen3_0_6b,layer_12,symbolic_code,0.0402589775621891,0.4763944012621691,0.40810759888546255,0.06511257354141346
gemma3_1b_it,qwen3_0_6b,layer_16,algebraic_geometry,0.22127345204353333,0.5881102775963342,0.4071277780527007,0.057769720091051545
gemma3_1b_it,qwen3_0_6b,layer_16,analogy_composition,0.18179704248905182,0.49147892825512757,0.2938088481006438,0.06168334578854278
gemma3_1b_it,qwen3_0_6b,layer_16,factual_recall,0.18131385743618011,0.5946202492923371,0.3734946383166197,0.06289682099212904
gemma3_1b_it,qwen3_0_6b,layer_16,logical_reasoning,0.19034834206104279,0.5991802634667348,0.3958187460973839,0.05827737888136526
gemma3_1b_it,qwen3_0_6b,layer_16,narrative_structure,0.18464016914367676,0.5756028348970041,0.3689489225944334,0.05777652680708606
gemma3_1b_it,qwen3_0_6b,layer_16,symbolic_code,0.152804434299469,0.5147090369331963,0.38256948933419516,0.06140062051404686
gemma3_1b_it,qwen3_0_6b,layer_4,algebraic_geometry,0.22495052218437195,0.626849107942467,0.39130996024958875,0.07883991168321777
gemma3_1b_it,qwen3_0_6b,layer_4,analogy_composition,0.20827659964561462,0.6473417658568975,0.4384428458538365,0.07889745899017456
gemma3_1b_it,qwen3_0_6b,layer_4,factual_recall,0.254154235124588,0.6037789313750389,0.4257599263481616,0.07933383060091695
gemma3_1b_it,qwen3_0_6b,layer_4,logical_reasoning,0.1647622287273407,0.6005748315750412,0.4147296146406053,0.07977396171054651
gemma3_1b_it,qwen3_0_6b,layer_4,narrative_structure,0.2197730988264084,0.5970024921146666,0.4515476697365242,0.07765448942200037
gemma3_1b_it,qwen3_0_6b,layer_4,symbolic_code,0.1767541915178299,0.6232368038097627,0.4110560354678002,0.079472544308736
gemma3_1b_it,qwen3_0_6b,layer_8,algebraic_geometry,0.13651743531227112,0.6242718459115874,0.39382066248165315,0.07194712335467944
gemma3_1b_it,qwen3_0_6b,layer_8,analogy_composition,0.04572571441531181,0.5952546354881865,0.46631845278904094,0.07309459659349764
gemma3_1b_it,qwen3_0_6b,layer_8,factual_recall,0.044821202754974365,0.5844775127133233,0.425240943696826,0.07413501683709817
gemma3_1b_it,qwen3_0_6b,layer_8,logical_reasoning,0.07199595123529434,0.5591938157010599,0.4027424493291366,0.07256844376605734
gemma3_1b_it,qwen3_0_6b,layer_8,narrative_structure,0.05123700574040413,0.565733130093041,0.45897086358773664,0.07026590664100414
gemma3_1b_it,qwen3_0_6b,layer_8,symbolic_code,0.0635487511754036,0.5931735693142303,0.45354420089714204,0.07267360858246172
gemma3_1b_it,qwen3_5_0_8b,layer_0,algebraic_geometry,0.9307599663734436,0.8468267848552948,0.600883185442009,0.01467250334675658
gemma3_1b_it,qwen3_5_0_8b,layer_0,analogy_composition,0.9226208925247192,0.8447436704750996,0.6047854351530823,0.016575751765729705
gemma3_1b_it,qwen3_5_0_8b,layer_0,factual_recall,0.9256222248077393,0.8163742360541182,0.6197475563652034,0.014775774715991612
gemma3_1b_it,qwen3_5_0_8b,layer_0,logical_reasoning,0.9192920923233032,0.8179859843356985,0.5612470862470862,0.0153857428737231
gemma3_1b_it,qwen3_5_0_8b,layer_0,narrative_structure,0.9329558610916138,0.833147004332491,0.6255952277856303,0.014516925631177105
gemma3_1b_it,qwen3_5_0_8b,layer_0,symbolic_code,0.9239648580551147,0.8353792732349465,0.597196455505279,0.014805178464855236
gemma3_1b_it,qwen3_5_0_8b,layer_12,algebraic_geometry,0.42344680428504944,0.6551346511559818,0.45864271950959257,0.026284884181161487
gemma3_1b_it,qwen3_5_0_8b,layer_12,analogy_composition,0.2215786725282669,0.6046453996200598,0.4046460930710157,0.027760984827188827
gemma3_1b_it,qwen3_5_0_8b,layer_12,factual_recall,0.24981607496738434,0.6318767752104056,0.4057287728611258,0.026826580766332604
