model_a,model_b,layer,domain,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_4,symbolic_code,0.9054980874061584,0.7676691401018457,0.5774378399378399,0.033361034728434456
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_6,algebraic_geometry,0.8069837689399719,0.5866567144035941,0.4568050413638648,0.04488156711814723
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_6,analogy_composition,0.8533082604408264,0.6758952228580016,0.524457486957487,0.041321740196480626
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_6,factual_recall,0.8570704460144043,0.6337084836045692,0.5747705997705999,0.03897541088705245
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_6,logical_reasoning,0.8653900027275085,0.6765862555383467,0.5319791319791319,0.03917362065265218
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_6,narrative_structure,0.8653592467308044,0.6834215816821764,0.5066693926988044,0.039840332173930904
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_6,symbolic_code,0.8655722141265869,0.6672418740597766,0.5456252081252081,0.04012497904949363
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_8,algebraic_geometry,0.8362355828285217,0.6227360935497005,0.5036546786546786,0.041091188654581196
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_8,analogy_composition,0.8400934338569641,0.6263769754467029,0.482252143281555,0.042809019447989816
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_8,factual_recall,0.8679589033126831,0.6622614584820479,0.5957190957190958,0.037462469055491034
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_8,logical_reasoning,0.8102009296417236,0.5983151101166976,0.5390647750941869,0.042308191305864246
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_8,narrative_structure,0.8892717361450195,0.6842088159414771,0.53973493826435,0.03709626365339952
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_8,symbolic_code,0.8483819365501404,0.6380418502403913,0.5182702917997035,0.040134035978045796
gemma2_2b,gemma2_2b_it,layer_0,algebraic_geometry,0.9999865293502808,0.9999536942664158,0.990909090909091,0.0005129311193768216
gemma2_2b,gemma2_2b_it,layer_0,analogy_composition,0.9999889731407166,0.999954445181901,0.9909090909090909,0.0004928527114537024
gemma2_2b,gemma2_2b_it,layer_0,factual_recall,0.9999902248382568,0.999966738988448,0.996969696969697,0.0005029838938342085
gemma2_2b,gemma2_2b_it,layer_0,logical_reasoning,0.9999906420707703,0.9999683706607129,0.996969696969697,0.0004866551995734235
gemma2_2b,gemma2_2b_it,layer_0,narrative_structure,0.9999873638153076,0.9999668796498501,0.993939393939394,0.000514181544941585
gemma2_2b,gemma2_2b_it,layer_0,symbolic_code,0.9999889731407166,0.9999640166493112,0.996969696969697,0.0005107743757440595
gemma2_2b,gemma2_2b_it,layer_10,algebraic_geometry,0.9575772285461426,0.9178103957984094,0.7267177267177267,0.02132079469429982
gemma2_2b,gemma2_2b_it,layer_10,analogy_composition,0.9422386288642883,0.8792474296874362,0.7219558219558221,0.02311399152209419
gemma2_2b,gemma2_2b_it,layer_10,factual_recall,0.9328917860984802,0.8811418466313443,0.7085026085026084,0.024605402949162018
gemma2_2b,gemma2_2b_it,layer_10,logical_reasoning,0.9287230372428894,0.8767154638563197,0.7256410256410258,0.025799782516381046
gemma2_2b,gemma2_2b_it,layer_10,narrative_structure,0.9008817672729492,0.8504359126607605,0.6447857697857697,0.028476574294064878
gemma2_2b,gemma2_2b_it,layer_10,symbolic_code,0.9702476263046265,0.9259306270624175,0.7993339993339994,0.018849653676191885
gemma2_2b,gemma2_2b_it,layer_12,algebraic_geometry,0.9484139680862427,0.9016690779186859,0.6772560772560772,0.02388916688059212
gemma2_2b,gemma2_2b_it,layer_12,analogy_composition,0.8929296731948853,0.8061884037971849,0.6782273282273281,0.030604787062902285
gemma2_2b,gemma2_2b_it,layer_12,factual_recall,0.8985909223556519,0.8386267863531456,0.662049062049062,0.03170102168940885
gemma2_2b,gemma2_2b_it,layer_12,logical_reasoning,0.8965727686882019,0.8252548620952639,0.6813075813075814,0.030741514365348426
gemma2_2b,gemma2_2b_it,layer_12,narrative_structure,0.8903392553329468,0.8219756877478309,0.5991143116143116,0.030616119765982316
gemma2_2b,gemma2_2b_it,layer_12,symbolic_code,0.9410207867622375,0.9040058208717837,0.731851481851482,0.024879690529853594
gemma2_2b,gemma2_2b_it,layer_2,algebraic_geometry,0.980582058429718,0.9580771566851327,0.7362082362082363,0.012631851957859487
gemma2_2b,gemma2_2b_it,layer_2,analogy_composition,0.985171377658844,0.9677553406551093,0.828943278943279,0.011662924119967295
gemma2_2b,gemma2_2b_it,layer_2,factual_recall,0.9917217493057251,0.9757798550809937,0.8543123543123543,0.009519483091482709
gemma2_2b,gemma2_2b_it,layer_2,logical_reasoning,0.9879535436630249,0.9614773041664488,0.7927683427683428,0.011204673930187734
gemma2_2b,gemma2_2b_it,layer_2,narrative_structure,0.9789564609527588,0.9614220761719255,0.7865578865578867,0.013447194832960892
gemma2_2b,gemma2_2b_it,layer_2,symbolic_code,0.9791058301925659,0.9465095654811856,0.7945998445998447,0.014327902261661573
gemma2_2b,gemma2_2b_it,layer_4,algebraic_geometry,0.9680963754653931,0.942205677147209,0.7613053613053613,0.015608334192515973
gemma2_2b,gemma2_2b_it,layer_4,analogy_composition,0.9877611994743347,0.9762665348763103,0.8457264957264959,0.011379360305316813
gemma2_2b,gemma2_2b_it,layer_4,factual_recall,0.9871358275413513,0.9777187469962367,0.8500000000000001,0.010784744474639073
gemma2_2b,gemma2_2b_it,layer_4,logical_reasoning,0.9900803565979004,0.9721599490450825,0.818842268842269,0.010854079610339384
gemma2_2b,gemma2_2b_it,layer_4,narrative_structure,0.9644774198532104,0.9348711761475095,0.7886946386946387,0.016539638648896075
