model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma1_1_2b_it,gemma3_1b_it,layer_2,0.9176492691040039,0.749127663165802,0.6264464157846511,0.015424179671670512
gemma1_1_2b_it,gemma3_1b_it,layer_4,0.9019371271133423,0.7060744119033286,0.538991563991564,0.016249737698283917
gemma1_1_2b_it,gemma3_1b_it,layer_6,0.7523883581161499,0.7727642322818383,0.5673081548081548,0.021916021667979683
gemma1_1_2b_it,gemma3_1b_it,layer_8,0.6423078775405884,0.8391330530839352,0.5745909183409184,0.026996387695854673
gemma1_1_2b_it,gemma3_1b_pt,layer_0,0.7670018672943115,0.8642847809539671,0.678371342709578,0.020033061014834604
gemma1_1_2b_it,gemma3_1b_pt,layer_10,0.6352292895317078,0.8219249914959476,0.5620462099628766,0.02724496360846318
gemma1_1_2b_it,gemma3_1b_pt,layer_12,0.6666315793991089,0.8209886031532856,0.5416610622492974,0.0273297667977371
gemma1_1_2b_it,gemma3_1b_pt,layer_2,0.8718270659446716,0.7942154782902994,0.6146823084323084,0.0169718119590345
gemma1_1_2b_it,gemma3_1b_pt,layer_4,0.9040717482566833,0.6769332307480017,0.504296048903892,0.017182104705646097
gemma1_1_2b_it,gemma3_1b_pt,layer_6,0.8439363837242126,0.7238458018175934,0.5309286846051552,0.018727980927708953
gemma1_1_2b_it,gemma3_1b_pt,layer_8,0.6301292181015015,0.7471124380972881,0.5555748717513425,0.030438957378690353
gemma1_1_2b_it,gemma3_4b_it,layer_0,0.7720494270324707,0.8840823741959679,0.6921326358826358,0.01977480318226528
gemma1_1_2b_it,gemma3_4b_it,layer_10,0.5452914834022522,0.8940118898094545,0.593468105968106,0.038277922932532564
gemma1_1_2b_it,gemma3_4b_it,layer_12,0.46773549914360046,0.9243045227021834,0.5729937954202661,0.044972687855781665
gemma1_1_2b_it,gemma3_4b_it,layer_2,0.9566839933395386,0.8063134364065494,0.6338964276464277,0.012652324837048309
gemma1_1_2b_it,gemma3_4b_it,layer_4,0.9533554315567017,0.7655305485205972,0.5375487167153834,0.01461007847896272
gemma1_1_2b_it,gemma3_4b_it,layer_6,0.6435375213623047,0.8481755522436021,0.5416782201095927,0.031334095173380365
gemma1_1_2b_it,gemma3_4b_it,layer_8,0.603196918964386,0.8795097038153886,0.5695128945128946,0.0322710424011523
gemma1_1_2b_it,gemma3_4b_pt,layer_0,0.7728127241134644,0.8841635192112083,0.69251628001628,0.019681142701190736
gemma1_1_2b_it,gemma3_4b_pt,layer_10,0.583626925945282,0.8954626918334186,0.5734526502908855,0.038418119144087166
gemma1_1_2b_it,gemma3_4b_pt,layer_12,0.5016161799430847,0.8914377706569062,0.5608185251567605,0.04278770281948514
gemma1_1_2b_it,gemma3_4b_pt,layer_2,0.958055317401886,0.8045685558080585,0.6397158397158397,0.01233376705196508
gemma1_1_2b_it,gemma3_4b_pt,layer_4,0.9331137537956238,0.7638131168323131,0.5192105189654209,0.015481628766830608
gemma1_1_2b_it,gemma3_4b_pt,layer_6,0.7293455600738525,0.8380909461274006,0.5176684335998061,0.0273515715370129
