model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma3_1b_it,gemma3_1b_pt,layer_4,0.8860725164413452,0.7786638017626422,0.6276574188338895,0.02218849396176096
gemma3_1b_it,gemma3_1b_pt,layer_8,0.4852515757083893,0.8491473683125147,0.6286130536130536,0.04712667504902596
gemma3_1b_it,gemma3_4b_it,layer_0,0.9967086911201477,0.9709014163710409,0.8654882154882154,0.006496196754087101
gemma3_1b_it,gemma3_4b_it,layer_12,0.6168370246887207,0.922159372074155,0.5827061827061827,0.055530008068935655
gemma3_1b_it,gemma3_4b_it,layer_4,0.8780201077461243,0.7325452581807865,0.627978502978503,0.028180897727461303
gemma3_1b_it,gemma3_4b_it,layer_8,0.7482448816299438,0.8580724461206404,0.6572788322788323,0.04050830381657042
gemma3_1b_it,gemma3_4b_pt,layer_0,0.9964116811752319,0.9679099868289018,0.8596866096866097,0.006741042178963638
gemma3_1b_it,gemma3_4b_pt,layer_12,0.5107944011688232,0.9028066042604845,0.5653230846858297,0.05900628908950173
gemma3_1b_it,gemma3_4b_pt,layer_4,0.862786054611206,0.6792676227946257,0.6157643282643284,0.028765906017361096
gemma3_1b_it,gemma3_4b_pt,layer_8,0.45570725202560425,0.8024444592921981,0.616449753949754,0.05611032712284967
gemma3_1b_it,lfm2_5_1_2b_base,layer_0,0.9836046099662781,0.8986452844250201,0.6929010804010804,0.015400651608298808
gemma3_1b_it,lfm2_5_1_2b_base,layer_12,0.6087725758552551,0.8257574848052297,0.5679769304769304,0.041462206815575914
gemma3_1b_it,lfm2_5_1_2b_base,layer_4,0.8757601380348206,0.6373627351614006,0.6141922891922892,0.024779688909346835
gemma3_1b_it,lfm2_5_1_2b_base,layer_8,0.576748251914978,0.7184950590912317,0.6010955547720255,0.040779733055591814
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_0,0.9837847948074341,0.8982608864754474,0.6893268768268769,0.01538339184344353
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_12,0.6787041425704956,0.7306056107282604,0.5921129796129796,0.03867099407305713
